,radius,density,temperature,pressure,ne20,o16,o20,mg24,f29,he4,al27,si28,s32,p31,h1,enuc
94,1476562.5,8326450501.12251,668753914.3386283,7.34619290594009e+27,0.00926726377752669,0.5999930923666994,0.3907350729301585,1.079725222466559e-15,2.520628324197797e-09,1.340879951758162e-22,9.999999999999999e-31,4.568404985805008e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-19901766.964769583
95,1492187.5,8325971287.002956,669017716.2859238,7.345742897597519e+27,0.00931441124774931,0.5999930506506664,0.390687940514063,1.097824958487564e-15,2.532433532794656e-09,1.352690379047173e-22,1e-30,4.595055086679077e-06,1e-30,1e-30,1e-30,-19987670.296948843
96,1507812.5,8325487009.664976,669283982.8326454,7.345288194220124e+27,0.00936209675012232,0.599993008254357,0.3906402703158501,1.116359366591217e-15,2.544364995491496e-09,1.364706226411541e-22,1e-30,4.622135304557069e-06,1e-30,1e-30,1e-30,-20074394.78178835
97,1523437.5,8324997434.424459,669553030.2361798,7.344828797139441e+27,0.009410443981030692,0.5999929650863545,0.3905919386710054,1.135402571933301e-15,2.556453481043112e-09,1.37695742468762e-22,1e-30,4.649705155008635e-06,1e-30,1e-30,1e-30,-20162197.354873296
98,1539062.5,8324502236.08016,669825126.1621653,7.344364707716474e+27,0.009459628754272476,0.5999929210749995,0.3905427697882004,1.155032052294836e-15,2.568744398112049e-09,1.38947085073513e-22,9.999999999999999e-31,4.677813782039195e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-20251446.629913114
99,1554687.5,8324001732.239216,670099767.978002,7.343895927328203e+27,0.00950948747304685,0.5999928763420523,0.3904929272213614,1.175162117753103e-15,2.581197048807761e-09,1.402207395195913e-22,1e-30,4.706382341301411e-06,1e-30,1e-30,1e-30,-20341789.424624655
100,1570312.5,8323495905.755691,670377003.2570947,7.343422457356375e+27,0.0095600292454794,0.5999928308618864,0.390442401872079,1.195814037524623e-15,2.593813143391137e-09,1.415174918472169e-22,1e-30,4.735426740828267e-06,1e-30,1e-30,1e-30,-20433238.146744944
101,1585937.5,8322984742.783485,670656868.5422299,7.342944299199232e+27,0.00961126164109113,0.5999927846115174,0.3903911861795309,1.21700854648812e-15,2.606594017400656e-09,1.428380698854219e-22,1e-30,4.764961265383894e-06,1e-30,1e-30,1e-30,-20525801.74391809
102,1601562.5,8322468227.58919,670939392.3471304,7.342461454270025e+27,0.00966319351704594,0.5999927375712815,0.3903392712939519,1.238766343455181e-15,2.619541397227062e-09,1.441831570566204e-22,1e-30,4.794998178232611e-06,1e-30,1e-30,1e-30,-20619491.793965444
103,1617187.5,8321946330.613007,671224598.2304674,7.341973923998314e+27,0.009715841631431882,0.5999926897254522,0.3902866404630405,1.261109142831042e-15,2.632659195213985e-09,1.45553414177084e-22,1e-30,4.82554741511833e-06,1e-30,1e-30,1e-30,-20714336.662685685
104,1632812.5,8321419036.0932,671512504.7486902,7.341481709828199e+27,0.009769215154037177,0.5999926410567489,0.3902332845234876,1.284057701380072e-15,2.645949299108328e-09,1.46949478008996e-22,1e-30,4.856619775703887e-06,1e-30,1e-30,1e-30,-20810348.381836213
105,1648437.5,8320886431.928274,671803127.5270503,7.340984813216946e+27,0.009823265202986582,0.5999925915342349,0.3901792523702606,1.307625440607036e-15,2.659397885630219e-09,1.483719793369251e-22,1e-30,4.888233118602304e-06,1e-30,1e-30,1e-30,-20907415.196271826
106,1664062.5,8320348560.001806,672096605.8581674,7.340483235632959e+27,0.009877965340657775,0.5999925410915578,0.3901245704674606,1.331851717443199e-15,2.672996361667976e-09,1.498227275846383e-22,1e-30,4.920427326107488e-06,1e-30,1e-30,1e-30,-21005472.862449493
107,1679687.5,8319805013.954995,672392841.4762536,7.339976978569233e+27,0.009933547045046082,0.5999924897941161,0.3900690073045571,1.356756683385838e-15,2.686808640659389e-09,1.513008843542953e-22,1e-30,4.953169470750751e-06,1e-30,1e-30,1e-30,-21105009.905651677
108,1695312.5,8319281828.110189,672623436.0481715,7.339466042747571e+27,0.009977266329940258,0.5999924494954298,0.3900253025790529,1.376597897478103e-15,2.697670031068809e-09,1.524648175713649e-22,1e-30,4.978897905781567e-06,1e-30,1e-30,1e-30,-21178612.079675447
109,1710937.5,8318756214.188746,672849871.0460715,7.338950428738172e+27,0.01002023290243354,0.5999924098947511,0.3899823503132436,1.396117003225921e-15,2.708344191626278e-09,1.536088015322253e-22,1e-30,5.004181226170467e-06,1e-30,1e-30,1e-30,-21250247.816010088
110,1726562.5,8318196468.888942,673153560.0120733,7.338430138801403e+27,0.01007802119538766,0.599992356062667,0.3899245814823187,1.423063082940881e-15,2.722678770241193e-09,1.551681150725444e-22,1e-30,5.03853694640359e-06,1e-30,1e-30,1e-30,-21353266.08368994
111,1742187.5,8317631297.412447,673460916.8303691,7.337905175378176e+27,0.01013653050758152,0.5999923015193728,0.389866091890045,1.450402188397972e-15,2.737190578271443e-09,1.56748403804864e-22,9.999999999999999e-31,5.073345808461958e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-21457434.155528598
112,1757812.5,8317059572.148594,673773161.4584479,7.337375540071185e+27,0.01019636171804528,0.5999922452873867,0.389806281016871,1.47910763421554e-15,2.752010306355388e-09,1.583828387612006e-22,1e-30,5.109225685282069e-06,1e-30,1e-30,1e-30,-21563940.565036923
113,1773437.5,8316471688.260365,674116198.1734188,7.336841234844137e+27,0.01026220149548736,0.5999921833030617,0.3897404636587967,1.510896295097081e-15,2.768313565554463e-09,1.601861923990494e-22,1e-30,5.148774339109507e-06,1e-30,1e-30,1e-30,-21682876.763648234
114,1789062.5,8315845908.749349,674543780.2008744,7.336302262719864e+27,0.01034479120180609,0.5999921051677122,0.389657902218852,1.551587947138228e-15,2.788746273281004e-09,1.624663523202147e-22,1e-30,5.198622881924168e-06,1e-30,1e-30,1e-30,-21837104.494938124
115,1804687.5,8315272627.456134,674824928.4193184,7.335758624582249e+27,0.01039968005658519,0.5999920532496806,0.3896030321413134,1.579037791250539e-15,2.802321064893792e-09,1.639850852052614e-22,1e-30,5.231750098181602e-06,1e-30,1e-30,1e-30,-21931630.502044216
116,1820312.5,8314716327.599741,675051499.7333527,7.335210319399732e+27,0.01044429861042335,0.5999920111361497,0.3895584288123922,1.601540465283301e-15,2.813355032431774e-09,1.652192596113229e-22,1e-30,5.258627678136574e-06,1e-30,1e-30,1e-30,-22003808.088552803
117,1835937.5,8314146334.388856,675302208.1259732,7.334657348252181e+27,0.01049372412226992,0.5999919643134444,0.3895090202318472,1.62670466574799e-15,2.825571172326768e-09,1.66592969175358e-22,9.999999999999999e-31,5.28850686546029e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-22085827.23293152
118,1851562.5,8313540650.460155,675631627.2643837,7.334099714001862e+27,0.01055882507091263,0.5999919021341736,0.3894439417790085,1.660548074412951e-15,2.841642363177502e-09,1.684217013432583e-22,1e-30,5.328174261150557e-06,1e-30,1e-30,1e-30,-22200746.890604835
119,1867187.5,8312930540.990524,675961840.6789944,7.333537419298474e+27,0.01062417123793258,0.5999918396350373,0.389378618224463,1.694681283972662e-15,2.857770167201848e-09,1.702608491708885e-22,1e-30,5.368044795357123e-06,1e-30,1e-30,1e-30,-22315726.45528539
120,1882812.5,8312313711.079318,676296688.2199379,7.332970465839781e+27,0.0106909481074444,0.599991775269676,0.3893118646481283,1.730505308335754e-15,2.874228275216778e-09,1.721607661402889e-22,1e-30,5.409100521247763e-06,1e-30,1e-30,1e-30,-22433180.3600778
121,1898437.5,8311692514.55197,676632205.0377967,7.332398855339742e+27,0.01075794243046151,0.5999917106220964,0.3892448937211497,1.766591287632705e-15,2.890736618206329e-09,1.740698445621622e-22,1e-30,5.450335553828765e-06,1e-30,1e-30,1e-30,-22550622.571038503
122,1914062.5,8311064522.037929,676972269.8542795,7.331822589526562e+27,0.01082641443516773,0.5999916440567329,0.3891764458114658,1.804457353245742e-15,2.907586327512575e-09,1.76041178639779e-22,1e-30,5.492789045559183e-06,1e-30,1e-30,1e-30,-22670613.18556144
123,1929687.5,8310428936.928484,677320557.806215,7.331241670260352e+27,0.01089671248593794,0.599991575658019,0.3891061725186467,1.843533648008052e-15,2.924881504074179e-09,1.78068104560338e-22,9.999999999999999e-31,5.536412512910949e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-22793972.432096962
124,1945312.5,8309772200.641473,677707633.009303,7.330656099925827e+27,0.01097562371202406,0.5999914986116779,0.3890272891774447,1.88831840546501e-15,2.944277880404801e-09,1.8035724855898e-22,9.999999999999999e-31,5.585554573325957e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-22934942.684349336
125,1960937.5,8309121581.978836,678068990.3713105,7.330065880478555e+27,0.0110495866098333,0.5999914259575689,0.3889533525814037,1.930996317627979e-15,2.962440515657061e-09,1.825182998143112e-22,1e-30,5.631888751578086e-06,1e-30,1e-30,1e-30,-23064871.720155194
126,1976562.5,8308471888.948354,678417456.5808345,7.329471013081728e+27,0.01112116832454901,0.5999913553054398,0.388881796448375,1.972865409543056e-15,2.980004636085074e-09,1.846217967969568e-22,1e-30,5.676941629645797e-06,1e-30,1e-30,1e-30,-23189210.514585637
127,1992187.5,8307816227.743613,678768947.2942364,7.328871499322363e+27,0.01119380970563529,0.5999912831751735,0.3888091811889897,2.016173150752972e-15,2.997809708895444e-09,1.867724011948842e-22,1e-30,5.722932389885704e-06,1e-30,1e-30,1e-30,-23315184.305490945
128,2007812.5,8307154676.218257,679123048.3694104,7.328267341046065e+27,0.01126747941055659,0.5999912097536082,0.3887355380748866,2.060786782069417e-15,3.015852740469574e-09,1.889645096450954e-22,1e-30,5.769745093799292e-06,1e-30,1e-30,1e-30,-23442726.73982237
129,2023437.5,8306487506.124463,679479246.1674469,7.327658540102448e+27,0.01134203979033398,0.5999911352856987,0.388661004665175,2.106479372309181e-15,3.034104052025284e-09,1.91190271687744e-22,1e-30,5.817224686124755e-06,1e-30,1e-30,1e-30,-23571553.880083233
130,2039062.5,8305814273.677512,679837938.8484352,7.327045098361394e+27,0.01141773067127247,0.5999910595627684,0.3885853412082316,2.15348862316109e-15,3.052621928563064e-09,1.934564235956484e-22,1e-30,5.865505103555413e-06,1e-30,1e-30,1e-30,-23702143.950664774
131,2054687.5,8305134706.337552,680199810.7293426,7.326427017737298e+27,0.01149468797612825,0.599990982173219,0.3885084119318478,2.202231249918262e-15,3.071430709784379e-09,1.957759840842753e-22,1e-30,5.914847372040171e-06,1e-30,1e-30,1e-30,-23834744.151016377
132,2070312.5,8304449531.919362,680563850.3576907,7.32580430014348e+27,0.01157253119132692,0.5999909036219994,0.388430597166106,2.252209353146403e-15,3.090442742364301e-09,1.981329986153858e-22,1e-30,5.964930122766068e-06,1e-30,1e-30,1e-30,-23968577.942156848
133,2085937.5,8303758777.1375,680930116.6188918,7.325176947481522e+27,0.01165124486826322,0.5999908238563854,0.3883519123807363,2.303477902126696e-15,3.109652329830164e-09,2.005291133446049e-22,1e-30,6.015784960632334e-06,1e-30,1e-30,1e-30,-24103599.764161013
134,2101562.5,8303062401.402087,681298900.4098982,7.324544961667325e+27,0.0117308451299122,0.5999907426786765,0.3882723415293724,2.356235032257335e-15,3.129058093036395e-09,2.029704945762414e-22,1e-30,6.06753297850487e-06,1e-30,1e-30,1e-30,-24239821.17709704
135,2117187.5,8302395802.186913,681587311.7677159,7.323908343277741e+27,0.01179368182454955,0.5999906782045242,0.3882095281915272,2.398855810997814e-15,3.144359137661675e-09,2.049128028345711e-22,1e-30,6.108635037617546e-06,1e-30,1e-30,1e-30,-24340399.490155768
136,2132812.5,8301728129.538191,681868913.3047256,7.323267092638646e+27,0.01185509817040655,0.5999906151456361,0.3881481346895601,2.44061775376834e-15,3.159312396399494e-09,2.06812825480987e-22,1e-30,6.148835082586701e-06,1e-30,1e-30,1e-30,-24437493.885072745
137,2148437.5,8301039195.345753,682188898.5527017,7.322621212035191e+27,0.011925220508051,0.5999905427388587,0.3880780385884371,2.489150069501254e-15,3.17636766133419e-09,2.089981004485436e-22,1e-30,6.194988283230271e-06,1e-30,1e-30,1e-30,-24552099.073436946
138,2164062.5,8300318539.858956,682570448.2142692,7.32197070500613e+27,0.01200930656274184,0.5999904553388117,0.3879939842117785,2.548541523934673e-15,3.196794376699758e-09,2.116408974074464e-22,1e-30,6.250689871168499e-06,1e-30,1e-30,1e-30,-24695040.867017575
139,2179687.5,8299593971.254972,682951997.8758366,7.321315574500708e+27,0.01209339261743268,0.5999903679387647,0.3879099298351199,2.607932978368093e-15,3.217221092065326e-09,2.142836943663492e-22,1e-30,6.306391459106727e-06,1e-30,1e-30,1e-30,-24837379.282033138
140,2195312.5,8298834401.928392,683398022.515509,7.320655823630441e+27,0.01219321827863807,0.5999902634602678,0.3878101420374092,2.680892305807145e-15,3.241431960060093e-09,2.174545928120243e-22,1e-30,6.372982250300075e-06,1e-30,1e-30,1e-30,-25011472.000358574
141,2210937.5,8298072728.727051,683839148.2799295,7.319991455523449e+27,0.0122921659970069,0.5999901596979224,0.3877112319240921,2.753691856471174e-15,3.265421373220075e-09,2.206055576727541e-22,1e-30,6.439115554517519e-06,1e-30,1e-30,1e-30,-25183036.62684025
142,2226562.5,8297328486.169172,684229643.2056963,7.319322471222863e+27,0.01238048737914625,0.5999900661765118,0.3876229444430323,2.82058642885781e-15,3.28679939575687e-09,2.234519079970403e-22,1e-30,6.498714507375981e-06,1e-30,1e-30,1e-30,-25331793.472339697
143,2242187.5,8296578813.686465,684621969.9703183,7.318648871861125e+27,0.01246961790683223,0.5999899714837365,0.3875338482415425,2.88894655098865e-15,3.308359278482424e-09,2.263375573488964e-22,1e-30,6.55905952668561e-06,1e-30,1e-30,1e-30,-25481496.665121555
144,2257812.5,8295823108.163237,685016855.5531787,7.31797065952482e+27,0.01255987869571801,0.5999898751547306,0.3874436223726803,2.959353837587181e-15,3.330173194015795e-09,2.292781018506264e-22,9.999999999999999e-31,6.620446694673849e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-25632765.8962716
145,2273437.5,8295061087.228397,685414849.573743,7.31728783635237e+27,0.01265141526713406,0.5999897767826755,0.3873521214686391,3.032350073017825e-15,3.352268439475056e-09,2.322875023251688e-22,1e-30,6.683129279832415e-06,1e-30,1e-30,1e-30,-25785861.627188098
146,2289062.5,8294295408.693226,685811261.7838169,7.316600404400153e+27,0.01274285991366986,0.5999896782035011,0.3872607125671862,3.106010031260672e-15,3.374329279335922e-09,2.353062489692506e-22,1e-30,6.745941310504251e-06,1e-30,1e-30,1e-30,-25938030.982987385
147,2304687.5,8293543587.072027,686165632.2378438,7.315908364895069e+27,0.01282545242228399,0.5999895884576243,0.3871781526017237,3.174526709205193e-15,3.394224960196526e-09,2.380629616083286e-22,9.999999999999999e-31,6.803124139800337e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-26071188.3483387
148,2320312.5,8292787865.816453,686520002.6918706,7.31521171903643e+27,0.01290804493089812,0.5999894987117476,0.3870955926362613,3.243043387149715e-15,3.41412064105713e-09,2.408196742474067e-22,9.999999999999999e-31,6.860306969096426e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-26203689.99112353
149,2335937.5,8291917232.690336,687108115.5059562,7.314510473464484e+27,0.01304680555972454,0.5999893472232801,0.3869568869536245,3.361379620145197e-15,3.447506739673742e-09,2.454919926671863e-22,1e-30,6.956815860795258e-06,1e-30,1e-30,1e-30,-26450184.206735652
150,2351562.5,8291154907.546145,687453185.1419576,7.31380463033218e+27,0.01312899320777094,0.59998925698607,0.3868747320300894,3.433069880343447e-15,3.46726077418233e-09,2.482802267637767e-22,1e-30,7.014308805418458e-06,1e-30,1e-30,1e-30,-26580121.80648373
151,2367187.5,8290409912.665991,687752379.591965,7.313094185945504e+27,0.01320047173999386,0.5999891783598205,0.3868032820099199,3.495868838965976e-15,3.484435066059944e-09,2.507110215708245e-22,1e-30,7.064405827322383e-06,1e-30,1e-30,1e-30,-26687514.434696294
152,2382812.5,8289587245.797579,688203746.740916,7.312379144491038e+27,0.01330937629595042,0.5999890582306326,0.3866944210067818,3.593491008130469e-15,3.51057848863414e-09,2.544359011248254e-22,1e-30,7.140956053228506e-06,1e-30,1e-30,1e-30,-26870315.05849657
153,2398437.5,8288731016.408096,688715065.7813296,7.311659512543577e+27,0.01343337884406951,0.5999889208553735,0.3865704682669379,3.706371569274911e-15,3.540321376510303e-09,2.587024421744615e-22,1e-30,7.228493294021842e-06,1e-30,1e-30,1e-30,-27082892.51880965
154,2414062.5,8287963068.202105,689032851.0514854,7.310935289574264e+27,0.01351071690460379,0.5999888338964214,0.3864931617580726,3.779034288306814e-15,3.558831516516599e-09,2.61407340913006e-22,1e-30,7.283882066811708e-06,1e-30,1e-30,1e-30,-27199725.73691961
155,2429687.5,8287191229.020782,689350636.3216412,7.310206473548204e+27,0.01358805496513808,0.5999887469374695,0.3864158552492073,3.851697007338717e-15,3.577341656522895e-09,2.641122396515504e-22,1e-30,7.339270839601575e-06,1e-30,1e-30,1e-30,-27315880.80702242
156,2445312.5,8286369375.424155,689759548.1439751,7.30947306848395e+27,0.01368891530589151,0.5999886326636724,0.3863150363681984,3.94960799437896e-15,3.601438623061637e-09,2.676787996875197e-22,1e-30,7.412060795089931e-06,1e-30,1e-30,1e-30,-27478706.78527358
157,2460937.5,8285533257.900707,690188989.468022,7.308735078987727e+27,0.01379507487810393,0.5999885122362336,0.3862089204878774,4.053207053105632e-15,3.626794221273875e-09,2.714394796222304e-22,1e-30,7.488770986793499e-06,1e-30,1e-30,1e-30,-27651400.915089555
158,2476562.5,8284690832.279186,690620848.228487,7.307992507781716e+27,0.01390254478397073,0.5999883896058521,0.3861014950757256,4.160169531236887e-15,3.652434303111094e-09,2.752748506909821e-22,1e-30,7.566882013130142e-06,1e-30,1e-30,1e-30,-27825769.02563834
159,2492187.5,8283841341.722842,691055877.4842607,7.30724535728693e+27,0.01401173320730196,0.5999882640862862,0.3859923521977101,4.271543172103456e-15,3.678447488452327e-09,2.792081800300257e-22,1e-30,7.64683024999228e-06,1e-30,1e-30,1e-30,-28002570.515067495
160,2507812.5,8282984101.483242,691497921.6852298,7.306493630009257e+27,0.01412292283069513,0.5999881360912795,0.3858812090167887,4.385576434525359e-15,3.70492994861421e-09,2.832209509366036e-22,9.999999999999999e-31,7.728356302172336e-06,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,-28182502.52017578
161,2523437.5,8282094052.652979,691992225.2548922,7.305737329649825e+27,0.01424902083169512,0.5999879896549357,0.3857551641418215,4.519423129493049e-15,3.734908374202362e-09,2.878255391776883e-22,1e-30,7.821636634696748e-06,1e-30,1e-30,1e-30,-28391179.874112096
162,2539062.5,8281207404.227773,692470624.2400013,7.304976459484477e+27,0.01437146256024024,0.5999878469334093,0.3856327741950082,4.650834837353297e-15,3.76399849757432e-09,2.923165261107022e-22,1e-30,7.91254733907535e-06,1e-30,1e-30,1e-30,-28591506.840214267
163,2554687.5,8280332777.429235,692914198.1551996,7.304211020730357e+27,0.01448589842460032,0.5999877123459386,0.3855183871688653,4.776914837493427e-15,3.791143572543598e-09,2.965587688226873e-22,1e-30,7.998269447325372e-06,1e-30,1e-30,1e-30,-28774678.629161723
164,2570312.5,8279451780.486612,693360016.5821155,7.303441015021003e+27,0.01460169473801735,0.5999875754173962,0.3854026405432801,4.906882158676111e-15,3.81858250685163e-09,3.008804619840165e-22,1e-30,8.085482718971652e-06,1e-30,1e-30,1e-30,-28959505.20534685
165,2585937.5,8278564854.619925,693807688.8826123,7.302666444831374e+27,0.01471861472592672,0.5999874365552254,0.3852857709449489,5.040060245801732e-15,3.846264156784779e-09,3.052677779210601e-22,1e-30,8.173927629732793e-06,1e-30,1e-30,1e-30,-29145523.609618608
166,2601562.5,8277670369.028409,694258661.3144343,7.301887312708277e+27,0.01483754174876644,0.5999872941576643,0.3851668955984483,5.179271082998407e-15,3.87437689239213e-09,3.097759477565864e-22,1e-30,8.264620739019325e-06,1e-30,1e-30,1e-30,-29334367.96316974
167,2617187.5,8276775404.743979,694701611.7774405,7.301103620960359e+27,0.01495478779882324,0.5999871533813766,0.3850497006359032,5.317860094137781e-15,3.90207710079978e-09,3.142359895768281e-22,1e-30,8.35428181463861e-06,1e-30,1e-30,1e-30,-29518838.22698518
